timestamp,container,pid,ppid,user,gid,comm,event_type,node,score,is_anomaly,phase
2025-09-30T21:29:45.924514+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0241,0,detection
2025-09-30T21:29:45.925206+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0269,0,detection
2025-09-30T21:29:55.944045+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0337,1,detection
2025-09-30T21:29:55.944824+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0204,0,detection
2025-09-30T21:30:04.548261+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0333,1,detection
2025-09-30T21:30:04.550920+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0205,0,detection
2025-09-30T21:30:14.548538+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0245,0,detection
2025-09-30T21:30:14.549441+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0332,1,detection
2025-09-30T21:30:24.541751+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0240,0,detection
2025-09-30T21:30:24.542193+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0333,1,detection
2025-09-30T21:30:33.136392+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0236,0,detection
2025-09-30T21:30:33.138523+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0333,1,detection
2025-09-30T21:30:43.128401+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0232,0,detection
2025-09-30T21:30:43.131022+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0203,0,detection
2025-09-30T21:30:53.139277+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0327,0,detection
2025-09-30T21:30:53.141183+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0260,0,detection
2025-09-30T21:31:01.744750+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0323,0,detection
2025-09-30T21:31:01.747068+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0242,0,detection
2025-09-30T21:31:11.721871+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0246,0,detection
2025-09-30T21:31:21.732622+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0245,0,detection
2025-09-30T21:31:30.292569+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0243,0,detection
2025-09-30T21:31:40.323880+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0242,0,detection
2025-09-30T21:31:40.329555+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0297,0,detection
2025-09-30T21:31:50.327632+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0238,0,detection
2025-09-30T21:31:50.333475+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0251,0,detection
2025-09-30T21:31:58.932622+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0327,0,detection
2025-09-30T21:31:58.933992+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0261,0,detection
